;Scopy version,f4beeb1
;Exported on,vendredi octobre 11/10/2024
;Device,M2K
;Nr of samples,114688
;Sample rate,10000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V)
11934,0.3742,0.0579617
11935,0.3743,0.0579617
11936,0.3744,0.0579617
11937,0.3745,0.0579617
11938,0.3746,0.0579617
11939,0.3747,0.0579617
11940,0.3748,0.0579617
11941,0.3749,0.0579617
11942,0.375,0.0579617
11943,0.3751,0.0579617
11944,0.3752,0.0579617
11945,0.3753,0.0579617
11946,0.3754,0.0579617
11947,0.3755,0.0579617
11948,0.3756,0.0579617
11949,0.3757,0.0579617
11950,0.3758,0.0579617
11951,0.3759,0.0579617
11952,0.376,0.0579617
11953,0.3761,0.0579617
11954,0.3762,0.0579617
11955,0.3763,0.0579617
11956,0.3764,0.0579617
11957,0.3765,0.0579617
11958,0.3766,0.0579617
11959,0.3767,0.0579617
11960,0.3768,0.0579617
11961,0.3769,0.0579617
11962,0.377,0.0579617
11963,0.3771,0.0579617
11964,0.3772,0.0579617
11965,0.3773,0.0579617
11966,0.3774,0.0579617
11967,0.3775,0.0579617
11968,0.3776,0.0579617
11969,0.3777,0.0579617
11970,0.3778,0.0579617
11971,0.3779,0.0579617
11972,0.378,0.0579617
11973,0.3781,0.0579617
11974,0.3782,0.0579617
11975,0.3783,0.0579617
11976,0.3784,0.0579617
11977,0.3785,0.0579617
11978,0.3786,0.0579617
11979,0.3787,0.0579617
11980,0.3788,0.0579617
11981,0.3789,0.0579617
11982,0.379,0.0579617
11983,0.3791,0.0579617
11984,0.3792,0.0579617
11985,0.3793,0.0579617
11986,0.3794,0.0579617
11987,0.3795,0.0579617
11988,0.3796,0.0579617
11989,0.3797,0.0579617
11990,0.3798,0.0579617
11991,0.3799,0.0579617
11992,0.38,0.0579617
11993,0.3801,0.0579617
11994,0.3802,0.0579617
11995,0.3803,0.0579617
11996,0.3804,0.0579617
11997,0.3805,0.0579617
11998,0.3806,0.0579617
11999,0.3807,0.0579617
12000,0.3808,0.0579617
12001,0.3809,0.0579617
12002,0.381,0.0579617
12003,0.3811,0.0579617
12004,0.3812,0.0579617
12005,0.3813,0.0579617
12006,0.3814,0.0579617
12007,0.3815,0.0579617
12008,0.3816,0.0579617
12009,0.3817,0.0579617
12010,0.3818,0.0579617
12011,0.3819,0.0579617
12012,0.382,0.0579617
12013,0.3821,0.0579617
12014,0.3822,0.0579617
12015,0.3823,0.0579617
12016,0.3824,0.0579617
12017,0.3825,0.0579617
12018,0.3826,0.0579617
12019,0.3827,0.0579617
12020,0.3828,0.0579617
12021,0.3829,0.0579617
12022,0.383,0.0579617
12023,0.3831,0.0579617
12024,0.3832,0.0579617
12025,0.3833,0.0579617
12026,0.3834,0.0579617
12027,0.3835,0.0579617
12028,0.3836,0.0579617
12029,0.3837,0.0579617
12030,0.3838,0.0579617
12031,0.3839,0.0579617
12032,0.384,0.0579617
12033,0.3841,0.0579617
12034,0.3842,0.0579617
12035,0.3843,0.0579617
12036,0.3844,0.0579617
12037,0.3845,0.0579617
12038,0.3846,0.0579617
12039,0.3847,0.0579617
12040,0.3848,0.0579617
12041,0.3849,0.0579617
12042,0.385,0.0579617
12043,0.3851,0.0579617
12044,0.3852,0.0579617
12045,0.3853,0.0579617
12046,0.3854,0.0579617
12047,0.3855,0.0579617
12048,0.3856,0.0579617
12049,0.3857,0.0579617
12050,0.3858,0.0579617
12051,0.3859,0.0579617
12052,0.386,0.0579617
12053,0.3861,0.0579617
12054,0.3862,0.0579617
12055,0.3863,0.0579617
12056,0.3864,0.0579617
12057,0.3865,0.0579617
12058,0.3866,0.0579617
12059,0.3867,0.0579617
12060,0.3868,0.0579617
12061,0.3869,0.0579617
12062,0.387,0.0579617
12063,0.3871,0.0579617
12064,0.3872,0.0579617
12065,0.3873,0.0579617
12066,0.3874,0.0579617
12067,0.3875,0.0579617
12068,0.3876,0.0579617
12069,0.3877,0.0579617
12070,0.3878,0.0579617
12071,0.3879,0.0579617
12072,0.388,0.0579617
12073,0.3881,0.0579617
12074,0.3882,0.0579617
12075,0.3883,0.0579617
12076,0.3884,0.0579617
12077,0.3885,0.0579617
12078,0.3886,0.0579617
12079,0.3887,0.0579617
12080,0.3888,0.0579617
12081,0.3889,0.0579617
12082,0.389,0.0579617
12083,0.3891,0.0579617
12084,0.3892,0.0579617
12085,0.3893,0.0579617
12086,0.3894,0.0579617
12087,0.3895,0.0579617
12088,0.3896,0.0579617
12089,0.3897,0.0579617
12090,0.3898,0.0579617
12091,0.3899,0.0579617
12092,0.39,0.0579617
12093,0.3901,0.0579617
12094,0.3902,0.0579617
12095,0.3903,0.0579617
12096,0.3904,0.0579617
12097,0.3905,0.0579617
12098,0.3906,0.0579617
12099,0.3907,0.0579617
12100,0.3908,0.0579617
12101,0.3909,0.0579617
12102,0.391,0.0579617
12103,0.3911,0.0579617
12104,0.3912,0.0579617
12105,0.3913,0.0579617
12106,0.3914,0.0579617
12107,0.3915,0.0579617
12108,0.3916,0.0579617
12109,0.3917,0.0579617
12110,0.3918,0.0579617
12111,0.3919,0.0579617
12112,0.392,0.0579617
12113,0.3921,0.0579617
12114,0.3922,0.0579617
12115,0.3923,0.0579617
12116,0.3924,0.0579617
12117,0.3925,0.0579617
12118,0.3926,0.0579617
12119,0.3927,0.0579617
12120,0.3928,0.0579617
12121,0.3929,0.0579617
12122,0.393,0.0579617
12123,0.3931,0.0579617
12124,0.3932,0.0579617
12125,0.3933,0.0579617
12126,0.3934,0.0579617
12127,0.3935,0.0579617
12128,0.3936,0.0579617
12129,0.3937,0.0579617
12130,0.3938,0.0579617
12131,0.3939,0.0579617
12132,0.394,0.0579617
12133,0.3941,0.0579617
12134,0.3942,0.0579617
12135,0.3943,0.0579617
12136,0.3944,0.0579617
12137,0.3945,0.0579617
12138,0.3946,0.0579617
12139,0.3947,0.0579617
12140,0.3948,0.0579617
12141,0.3949,0.0579617
12142,0.395,0.0579617
12143,0.3951,0.0579617
12144,0.3952,0.0579617
12145,0.3953,0.0579617
12146,0.3954,0.0579617
12147,0.3955,0.0579617
12148,0.3956,0.0579617
12149,0.3957,0.0579617
12150,0.3958,0.0579617
12151,0.3959,0.0579617
12152,0.396,0.0579617
12153,0.3961,0.0579617
12154,0.3962,0.0579617
12155,0.3963,0.0579617
12156,0.3964,0.0579617
12157,0.3965,0.0579617
12158,0.3966,0.0579617
12159,0.3967,0.0579617
12160,0.3968,0.0579617
12161,0.3969,0.0579617
12162,0.397,0.0579617
12163,0.3971,0.0579617
12164,0.3972,0.0579617
12165,0.3973,0.0579617
12166,0.3974,0.0579617
12167,0.3975,0.0579617
12168,0.3976,0.0579617
12169,0.3977,0.0579617
12170,0.3978,0.0579617
12171,0.3979,0.0579617
12172,0.398,0.0579617
12173,0.3981,0.0579617
12174,0.3982,0.0579617
12175,0.3983,0.0579617
12176,0.3984,0.0579617
12177,0.3985,0.0579617
12178,0.3986,0.0579617
12179,0.3987,0.0579617
12180,0.3988,0.0579617
12181,0.3989,0.0579617
12182,0.399,0.0579617
12183,0.3991,0.0579617
12184,0.3992,0.0579617
12185,0.3993,0.0579617
12186,0.3994,0.0579617
12187,0.3995,0.0579617
12188,0.3996,0.0579617
12189,0.3997,0.0579617
12190,0.3998,0.0579617
12191,0.3999,0.0579617
12192,0.4,0.0579617
12193,0.4001,0.0579617
12194,0.4002,0.0579617
12195,0.4003,0.0579617
12196,0.4004,0.0579617
12197,0.4005,0.0579617
12198,0.4006,0.0579617
12199,0.4007,0.0579617
12200,0.4008,0.0579617
12201,0.4009,0.0579617
12202,0.401,0.0579617
12203,0.4011,0.0579617
12204,0.4012,0.0579617
12205,0.4013,0.0579617
12206,0.4014,0.0579617
12207,0.4015,0.0579617
12208,0.4016,0.0579617
12209,0.4017,0.0579617
12210,0.4018,0.0579617
12211,0.4019,0.0579617
12212,0.402,0.0579617
12213,0.4021,0.0579617
12214,0.4022,0.0579617
12215,0.4023,0.0579617
12216,0.4024,0.0579617
12217,0.4025,0.0579617
12218,0.4026,0.0579617
12219,0.4027,0.0579617
12220,0.4028,0.0579617
12221,0.4029,0.0579617
12222,0.403,0.0579617
12223,0.4031,0.0579617
12224,0.4032,0.0579617
12225,0.4033,0.0579617
12226,0.4034,0.0579617
12227,0.4035,0.0579617
12228,0.4036,0.0579617
12229,0.4037,0.0579617
12230,0.4038,0.0579617
12231,0.4039,0.0579617
12232,0.404,0.0579617
12233,0.4041,0.0579617
12234,0.4042,0.0579617
12235,0.4043,0.0579617
12236,0.4044,0.0579617
12237,0.4045,0.0579617
12238,0.4046,0.0579617
12239,0.4047,0.0579617
12240,0.4048,0.0579617
12241,0.4049,0.0579617
12242,0.405,0.0579617
12243,0.4051,0.0579617
12244,0.4052,0.0579617
12245,0.4053,0.0579617
12246,0.4054,0.0579617
12247,0.4055,0.0579617
12248,0.4056,0.0579617
12249,0.4057,0.0579617
12250,0.4058,0.0579617
12251,0.4059,0.0579617
12252,0.406,0.0579617
12253,0.4061,0.0579617
12254,0.4062,0.0579617
12255,0.4063,0.0579617
12256,0.4064,0.0579617
12257,0.4065,0.0579617
12258,0.4066,0.0579617
12259,0.4067,0.0579617
12260,0.4068,0.0579617
12261,0.4069,0.0579617
12262,0.407,0.0579617
12263,0.4071,0.0579617
12264,0.4072,0.0579617
12265,0.4073,0.0579617
12266,0.4074,0.0579617
12267,0.4075,0.0579617
12268,0.4076,0.0579617
12269,0.4077,0.0579617
12270,0.4078,0.0579617
12271,0.4079,0.0579617
12272,0.408,0.0579617
12273,0.4081,0.0579617
12274,0.4082,0.0579617
12275,0.4083,0.0579617
12276,0.4084,0.0579617
12277,0.4085,0.0579617
12278,0.4086,0.0579617
12279,0.4087,0.0579617
12280,0.4088,0.0579617
12281,0.4089,0.0579617
12282,0.409,0.0579617
12283,0.4091,0.0579617
12284,0.4092,0.0579617
12285,0.4093,0.0579617
12286,0.4094,0.0579617
12287,0.4095,0.0579617
12288,0.4096,0.0579617
12289,0.4097,0.0579617
12290,0.4098,0.0579617
12291,0.4099,0.0579617
12292,0.41,0.0579617
12293,0.4101,0.0579617
12294,0.4102,0.0579617
12295,0.4103,0.0579617
12296,0.4104,0.0579617
12297,0.4105,0.0579617
12298,0.4106,0.0579617
12299,0.4107,0.0579617
12300,0.4108,0.0579617
12301,0.4109,0.0579617
12302,0.411,0.0579617
12303,0.4111,0.0579617
12304,0.4112,0.0579617
12305,0.4113,0.0579617
12306,0.4114,0.0579617
12307,0.4115,0.0579617
12308,0.4116,0.0579617
12309,0.4117,0.0579617
12310,0.4118,0.0579617
12311,0.4119,0.0579617
12312,0.412,0.0579617
12313,0.4121,0.0579617
12314,0.4122,0.0579617
12315,0.4123,0.0579617
12316,0.4124,0.0579617
12317,0.4125,0.0579617
12318,0.4126,0.0579617
12319,0.4127,0.0579617
12320,0.4128,0.0579617
12321,0.4129,0.0579617
12322,0.413,0.0579617
12323,0.4131,0.0579617
12324,0.4132,0.0579617
12325,0.4133,0.0579617
12326,0.4134,0.0579617
12327,0.4135,0.0579617
12328,0.4136,0.0579617
12329,0.4137,0.0579617
12330,0.4138,0.0579617
12331,0.4139,0.0579617
12332,0.414,0.0579617
12333,0.4141,0.0579617
12334,0.4142,0.0579617
12335,0.4143,0.0579617
12336,0.4144,0.0579617
12337,0.4145,0.0579617
12338,0.4146,0.0579617
12339,0.4147,0.0579617
12340,0.4148,0.0579617
12341,0.4149,0.0579617
12342,0.415,0.0579617
12343,0.4151,0.0579617
12344,0.4152,0.0579617
12345,0.4153,0.0579617
12346,0.4154,0.0579617
12347,0.4155,0.0579617
12348,0.4156,0.0579617
12349,0.4157,0.0579617
12350,0.4158,0.0579617
12351,0.4159,0.0579617
12352,0.416,0.0579617
12353,0.4161,0.0579617
12354,0.4162,0.0579617
12355,0.4163,0.0579617
12356,0.4164,0.0579617
12357,0.4165,0.0579617
12358,0.4166,0.0579617
12359,0.4167,0.0579617
12360,0.4168,0.0579617
12361,0.4169,0.0579617
12362,0.417,0.0579617
12363,0.4171,0.0579617
12364,0.4172,0.0579617
12365,0.4173,0.0579617
12366,0.4174,0.0579617
12367,0.4175,0.0579617
12368,0.4176,0.0579617
12369,0.4177,0.0579617
12370,0.4178,0.0579617
12371,0.4179,0.0579617
12372,0.418,0.0579617
12373,0.4181,0.0579617
12374,0.4182,0.0579617
12375,0.4183,0.0579617
12376,0.4184,0.0579617
12377,0.4185,0.0579617
12378,0.4186,0.0579617
12379,0.4187,0.0579617
12380,0.4188,0.0579617
12381,0.4189,0.0579617
12382,0.419,0.0579617
12383,0.4191,0.0579617
12384,0.4192,0.0579617
12385,0.4193,0.0579617
12386,0.4194,0.0579617
12387,0.4195,0.0579617
12388,0.4196,0.0579617
12389,0.4197,0.0579617
12390,0.4198,0.0579617
12391,0.4199,0.0579617
12392,0.42,0.0579617
12393,0.4201,0.0579617
12394,0.4202,0.0579617
12395,0.4203,0.0579617
12396,0.4204,0.0579617
12397,0.4205,0.0579617
12398,0.4206,0.0579617
12399,0.4207,0.0579617
12400,0.4208,0.0579617
12401,0.4209,0.0579617
12402,0.421,0.0579617
12403,0.4211,0.0579617
12404,0.4212,0.0579617
12405,0.4213,0.0579617
12406,0.4214,0.0579617
12407,0.4215,0.0579617
12408,0.4216,0.0579617
12409,0.4217,0.0579617
12410,0.4218,0.0579617
12411,0.4219,0.0579617
12412,0.422,0.0579617
12413,0.4221,0.0579617
12414,0.4222,0.0579617
12415,0.4223,0.0579617
12416,0.4224,0.0579617
12417,0.4225,0.0579617
12418,0.4226,0.0579617
12419,0.4227,0.0579617
12420,0.4228,0.0579617
12421,0.4229,0.0579617
12422,0.423,0.0579617
12423,0.4231,0.0579617
12424,0.4232,0.0579617
12425,0.4233,0.0579617
12426,0.4234,0.0579617
12427,0.4235,0.0579617
12428,0.4236,0.0579617
12429,0.4237,0.0579617
12430,0.4238,0.0579617
12431,0.4239,0.0579617
12432,0.424,0.0579617
12433,0.4241,0.0579617
12434,0.4242,0.0579617
12435,0.4243,0.0579617
12436,0.4244,0.0579617
12437,0.4245,0.0579617
12438,0.4246,0.0579617
12439,0.4247,0.0579617
12440,0.4248,0.0579617
12441,0.4249,0.0579617
12442,0.425,0.0579617
12443,0.4251,0.0579617
12444,0.4252,0.0579617
12445,0.4253,0.0579617
12446,0.4254,0.0579617
12447,0.4255,0.0579617
12448,0.4256,0.0579617
12449,0.4257,0.0579617
12450,0.4258,0.0579617
12451,0.4259,0.0579617
12452,0.426,0.0579617
12453,0.4261,0.0579617
12454,0.4262,0.0579617
12455,0.4263,0.0579617
12456,0.4264,0.0579617
12457,0.4265,0.0579617
12458,0.4266,0.0579617
12459,0.4267,0.0579617
12460,0.4268,0.0579617
12461,0.4269,0.0579617
12462,0.427,0.0579617
12463,0.4271,0.0579617
12464,0.4272,0.0579617
12465,0.4273,0.0579617
12466,0.4274,0.0579617
12467,0.4275,0.0579617
12468,0.4276,0.0579617
12469,0.4277,0.0579617
12470,0.4278,0.0579617
12471,0.4279,0.0579617
12472,0.428,0.0579617
12473,0.4281,0.0579617
12474,0.4282,0.0579617
12475,0.4283,0.0579617
12476,0.4284,0.0579617
12477,0.4285,0.0579617
12478,0.4286,0.0579617
12479,0.4287,0.0579617
12480,0.4288,0.0579617
12481,0.4289,0.0579617
12482,0.429,0.0579617
12483,0.4291,0.0579617
12484,0.4292,0.0579617
12485,0.4293,0.0579617
12486,0.4294,0.0579617
12487,0.4295,0.0579617
12488,0.4296,0.0579617
12489,0.4297,0.0579617
12490,0.4298,0.0579617
12491,0.4299,0.0579617
12492,0.43,0.0579617
12493,0.4301,0.0579617
12494,0.4302,0.0579617
12495,0.4303,0.0579617
12496,0.4304,0.0579617
12497,0.4305,0.0579617
12498,0.4306,0.0579617
12499,0.4307,0.0579617
12500,0.4308,0.0579617
12501,0.4309,0.0579617
12502,0.431,0.0579617
12503,0.4311,0.0579617
12504,0.4312,0.0579617
12505,0.4313,0.0579617
12506,0.4314,0.0579617
12507,0.4315,0.0579617
12508,0.4316,0.0579617
12509,0.4317,0.0579617
12510,0.4318,0.0579617
12511,0.4319,0.0579617
12512,0.432,0.0579617
12513,0.4321,0.0579617
12514,0.4322,0.0579617
12515,0.4323,0.0579617
12516,0.4324,0.0579617
12517,0.4325,0.0579617
12518,0.4326,0.0579617
12519,0.4327,0.0579617
12520,0.4328,0.0579617
12521,0.4329,0.0579617
12522,0.433,0.0579617
12523,0.4331,0.0579617
12524,0.4332,0.0579617
12525,0.4333,0.0579617
12526,0.4334,0.0579617
12527,0.4335,0.0579617
12528,0.4336,0.0579617
12529,0.4337,0.0579617
12530,0.4338,0.0579617
12531,0.4339,0.0579617
12532,0.434,0.0579617
12533,0.4341,0.0579617
12534,0.4342,0.0579617
12535,0.4343,0.0579617
12536,0.4344,0.0579617
12537,0.4345,0.0579617
12538,0.4346,0.0579617
12539,0.4347,0.0579617
12540,0.4348,0.0579617
12541,0.4349,0.0579617
12542,0.435,0.0579617
12543,0.4351,0.0579617
12544,0.4352,0.0579617
12545,0.4353,0.0579617
12546,0.4354,0.0579617
12547,0.4355,0.0579617
12548,0.4356,0.0579617
12549,0.4357,0.0579617
12550,0.4358,0.0579617
12551,0.4359,0.0579617
12552,0.436,0.0579617
12553,0.4361,0.0579617
12554,0.4362,0.0579617
12555,0.4363,0.0579617
12556,0.4364,0.0579617
12557,0.4365,0.0579617
12558,0.4366,0.0579617
12559,0.4367,0.0579617
12560,0.4368,0.0579617
12561,0.4369,0.0579617
12562,0.437,0.0579617
12563,0.4371,0.0579617
12564,0.4372,0.0579617
12565,0.4373,0.0579617
12566,0.4374,0.0579617
12567,0.4375,0.0579617
12568,0.4376,0.0579617
12569,0.4377,0.0579617
12570,0.4378,0.0579617
12571,0.4379,0.0579617
12572,0.438,0.0579617
12573,0.4381,0.0579617
12574,0.4382,0.0579617
12575,0.4383,0.0579617
12576,0.4384,0.0579617
12577,0.4385,0.0579617
12578,0.4386,0.0579617
12579,0.4387,0.0579617
12580,0.4388,0.0579617
12581,0.4389,0.0579617
12582,0.439,0.0579617
12583,0.4391,0.0579617
12584,0.4392,0.0579617
12585,0.4393,0.0579617
12586,0.4394,0.0579617
12587,0.4395,0.0579617
12588,0.4396,0.0579617
12589,0.4397,0.0579617
12590,0.4398,0.0579617
12591,0.4399,0.0579617
12592,0.44,0.0579617
12593,0.4401,0.0579617
12594,0.4402,0.0579617
12595,0.4403,0.0579617
12596,0.4404,0.0579617
12597,0.4405,0.0579617
12598,0.4406,0.0579617
12599,0.4407,0.0579617
12600,0.4408,0.0579617
12601,0.4409,0.0579617
12602,0.441,0.0579617
12603,0.4411,0.0579617
12604,0.4412,0.0579617
12605,0.4413,0.0579617
12606,0.4414,0.0579617
12607,0.4415,0.0579617
12608,0.4416,0.0579617
12609,0.4417,0.0579617
12610,0.4418,0.0579617
12611,0.4419,0.0579617
12612,0.442,0.0579617
12613,0.4421,0.0579617
12614,0.4422,0.0579617
12615,0.4423,0.0579617
12616,0.4424,0.0579617
12617,0.4425,0.0579617
12618,0.4426,0.0579617
12619,0.4427,0.0579617
12620,0.4428,0.0579617
12621,0.4429,0.0579617
12622,0.443,0.0579617
12623,0.4431,0.0579617
12624,0.4432,0.0579617
12625,0.4433,0.0579617
12626,0.4434,0.0579617
12627,0.4435,0.0579617
12628,0.4436,0.0579617
12629,0.4437,0.0579617
12630,0.4438,0.0579617
12631,0.4439,0.0579617
12632,0.444,0.0579617
12633,0.4441,0.0579617
12634,0.4442,0.0579617
12635,0.4443,0.0579617
12636,0.4444,0.0579617
12637,0.4445,0.0579617
12638,0.4446,0.0579617
12639,0.4447,0.0579617
12640,0.4448,0.0579617
12641,0.4449,0.0579617
12642,0.445,0.0579617
12643,0.4451,0.0579617
12644,0.4452,0.0579617
12645,0.4453,0.0579617
12646,0.4454,0.0579617
12647,0.4455,0.0579617
12648,0.4456,0.0579617
12649,0.4457,0.0579617
12650,0.4458,0.0579617
12651,0.4459,0.0579617
12652,0.446,0.0579617
12653,0.4461,0.0579617
12654,0.4462,0.0579617
12655,0.4463,0.0579617
12656,0.4464,0.0579617
12657,0.4465,0.0579617
12658,0.4466,0.0579617
12659,0.4467,0.0579617
12660,0.4468,0.0579617
12661,0.4469,0.0579617
12662,0.447,0.0579617
12663,0.4471,0.0579617
12664,0.4472,0.0579617
12665,0.4473,0.0579617
12666,0.4474,0.0579617
12667,0.4475,0.0579617
12668,0.4476,0.0579617
12669,0.4477,0.0579617
12670,0.4478,0.0579617
12671,0.4479,0.0579617
12672,0.448,0.0579617
12673,0.4481,0.0579617
12674,0.4482,0.0579617
12675,0.4483,0.0579617
12676,0.4484,0.0579617
12677,0.4485,0.0579617
12678,0.4486,0.0579617
12679,0.4487,0.0579617
12680,0.4488,0.0579617
12681,0.4489,0.0579617
12682,0.449,0.0579617
12683,0.4491,0.0579617
12684,0.4492,0.0579617
12685,0.4493,0.0579617
12686,0.4494,0.0579617
12687,0.4495,0.0579617
12688,0.4496,0.0579617
12689,0.4497,0.0579617
12690,0.4498,0.0579617
12691,0.4499,0.0579617
12692,0.45,0.0579617
12693,0.4501,0.0579617
12694,0.4502,0.0579617
12695,0.4503,0.0579617
12696,0.4504,0.0579617
12697,0.4505,0.0579617
12698,0.4506,0.0579617
12699,0.4507,0.0579617
12700,0.4508,0.0579617
12701,0.4509,0.0579617
12702,0.451,0.0579617
12703,0.4511,0.0579617
12704,0.4512,0.0579617
12705,0.4513,0.0579617
12706,0.4514,0.0579617
12707,0.4515,0.0579617
12708,0.4516,0.0579617
12709,0.4517,0.0579617
12710,0.4518,0.0579617
12711,0.4519,0.0579617
12712,0.452,0.0579617
12713,0.4521,0.0579617
12714,0.4522,0.0579617
12715,0.4523,0.0579617
12716,0.4524,0.0579617
12717,0.4525,0.0579617
12718,0.4526,0.0579617
12719,0.4527,0.0579617
12720,0.4528,0.0579617
12721,0.4529,0.0579617
12722,0.453,0.0579617
12723,0.4531,0.0579617
12724,0.4532,0.0579617
12725,0.4533,0.0579617
12726,0.4534,0.0579617
12727,0.4535,0.0579617
12728,0.4536,0.0579617
12729,0.4537,0.0579617
12730,0.4538,0.0579617
12731,0.4539,0.0579617
12732,0.454,0.0579617
12733,0.4541,0.0579617
12734,0.4542,0.0579617
12735,0.4543,0.0579617
12736,0.4544,0.0579617
12737,0.4545,0.0579617
12738,0.4546,0.0579617
12739,0.4547,0.0579617
12740,0.4548,0.0579617
12741,0.4549,0.0579617
12742,0.455,0.0579617
12743,0.4551,0.0579617
12744,0.4552,0.0579617
12745,0.4553,0.0579617
12746,0.4554,0.0579617
12747,0.4555,0.0579617
12748,0.4556,0.0579617
12749,0.4557,0.0579617
12750,0.4558,0.0579617
12751,0.4559,0.0579617
12752,0.456,0.0579617
12753,0.4561,0.0579617
12754,0.4562,0.0579617
12755,0.4563,0.0579617
12756,0.4564,0.0579617
12757,0.4565,0.0579617
12758,0.4566,0.0579617
12759,0.4567,0.0579617
12760,0.4568,0.0579617
12761,0.4569,0.0579617
12762,0.457,0.0579617
12763,0.4571,0.0579617
12764,0.4572,0.0579617
12765,0.4573,0.0579617
12766,0.4574,0.0579617
12767,0.4575,0.0579617
12768,0.4576,0.0579617
12769,0.4577,0.0579617
12770,0.4578,0.0579617
12771,0.4579,0.0579617
12772,0.458,0.0579617
12773,0.4581,0.0579617
12774,0.4582,0.0579617
12775,0.4583,0.0579617
12776,0.4584,0.0579617
12777,0.4585,0.0579617
12778,0.4586,0.0579617
12779,0.4587,0.0579617
12780,0.4588,0.0579617
12781,0.4589,0.0579617
12782,0.459,0.0579617
12783,0.4591,0.0579617
12784,0.4592,0.0579617
12785,0.4593,0.0579617
12786,0.4594,0.0579617
12787,0.4595,0.0579617
12788,0.4596,0.0579617
12789,0.4597,0.0579617
12790,0.4598,0.0579617
12791,0.4599,0.0579617
12792,0.46,0.0579617
12793,0.4601,0.0579617
12794,0.4602,0.0579617
12795,0.4603,0.0579617
12796,0.4604,0.0579617
12797,0.4605,0.0579617
12798,0.4606,0.0579617
12799,0.4607,0.0579617
12800,0.4608,0.0579617
12801,0.4609,0.0579617
12802,0.461,0.0579617
12803,0.4611,0.0579617
12804,0.4612,0.0579617
12805,0.4613,0.0579617
12806,0.4614,0.0579617
12807,0.4615,0.0579617
12808,0.4616,0.0579617
12809,0.4617,0.0579617
12810,0.4618,0.0579617
12811,0.4619,0.0579617
12812,0.462,0.0579617
12813,0.4621,0.0579617
12814,0.4622,0.0579617
12815,0.4623,0.0579617
12816,0.4624,0.0579617
12817,0.4625,0.0579617
12818,0.4626,0.0579617
12819,0.4627,0.0579617
12820,0.4628,0.0579617
12821,0.4629,0.0579617
12822,0.463,0.0579617
12823,0.4631,0.0579617
12824,0.4632,0.0579617
12825,0.4633,0.0579617
12826,0.4634,0.0579617
12827,0.4635,0.0579617
12828,0.4636,0.0579617
12829,0.4637,0.0579617
12830,0.4638,0.0579617
12831,0.4639,0.0579617
12832,0.464,0.0579617
12833,0.4641,0.0579617
12834,0.4642,0.0579617
12835,0.4643,0.0579617
12836,0.4644,0.0579617
12837,0.4645,0.0579617
12838,0.4646,0.0579617
12839,0.4647,0.0579617
12840,0.4648,0.0579617
12841,0.4649,0.0579617
12842,0.465,0.0579617
12843,0.4651,0.0579617
12844,0.4652,0.0579617
12845,0.4653,0.0579617
12846,0.4654,0.0579617
12847,0.4655,0.0579617
12848,0.4656,0.0579617
12849,0.4657,0.0579617
12850,0.4658,0.0579617
12851,0.4659,0.0579617
12852,0.466,0.0579617
12853,0.4661,0.0579617
12854,0.4662,0.0579617
12855,0.4663,0.0579617
12856,0.4664,0.0579617
12857,0.4665,0.0579617
12858,0.4666,0.0579617
12859,0.4667,0.0579617
12860,0.4668,0.0579617
12861,0.4669,0.0579617
12862,0.467,0.0579617
12863,0.4671,0.0579617
12864,0.4672,0.0579617
12865,0.4673,0.0579617
12866,0.4674,0.0579617
12867,0.4675,0.0579617
12868,0.4676,0.0579617
12869,0.4677,0.0579617
12870,0.4678,0.0579617
12871,0.4679,0.0579617
12872,0.468,0.0579617
12873,0.4681,0.0579617
12874,0.4682,0.0579617
12875,0.4683,0.0579617
12876,0.4684,0.0579617
12877,0.4685,0.0579617
12878,0.4686,0.0579617
12879,0.4687,0.0579617
12880,0.4688,0.0579617
12881,0.4689,0.0579617
12882,0.469,0.0579617
12883,0.4691,0.0579617
12884,0.4692,0.0579617
12885,0.4693,0.0579617
12886,0.4694,0.0579617
12887,0.4695,0.0579617
12888,0.4696,0.0579617
12889,0.4697,0.0579617
12890,0.4698,0.0579617
12891,0.4699,0.0579617
12892,0.47,0.0579617
12893,0.4701,0.0579617
12894,0.4702,0.0579617
12895,0.4703,0.0579617
12896,0.4704,0.0579617
12897,0.4705,0.0579617
12898,0.4706,0.0579617
12899,0.4707,0.0579617
12900,0.4708,0.0579617
